date,scenario_code,scenario_name,signal_name,signal_label,metric_type,ticker,reference_ticker,lookback_days,weight,direction,raw_value,normalized_value,aligned_value,unit_score,contribution
2024-01-12,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,0.009903,0.142609,-0.142609,0.464348,-0.00713
2024-01-12,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.001123,-0.107115,-0.107115,0.473221,-0.008034
2024-01-12,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.015535,0.471843,0.471843,0.617961,0.035388
2024-01-15,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.0285,0.97066,0.97066,0.742665,0.0728
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.042609,-0.846942,0.846942,0.711735,0.148215
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.047621,-0.966759,0.966759,0.74169,0.072507
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.017759,-0.350753,0.350753,0.587688,0.035075
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.001426,-0.323979,0.323979,0.580995,0.024298
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.010857,-0.540068,0.540068,0.635017,0.027003
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.019311,0.871092,0.871092,0.717773,0.065332
2024-01-16,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.012879,0.354064,0.354064,0.588516,0.026555
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.045184,-0.893824,0.893824,0.723456,0.156419
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.049345,-0.998758,0.998758,0.74969,0.074907
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.007149,-0.580444,0.580444,0.645111,0.058044
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,-0.00065,-0.428119,0.428119,0.60703,0.032109
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.011508,-0.558016,0.558016,0.639504,0.027901
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.013385,0.544216,0.544216,0.636054,0.040816
2024-01-17,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.030845,1.051201,1.051201,0.7628,0.07884
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.046462,-0.915349,0.915349,0.728837,0.160186
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.051236,-1.035107,1.035107,0.758777,0.077633
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.015052,-0.416073,0.416073,0.604018,0.041607
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.000779,-0.351167,0.351167,0.587792,0.026338
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.009281,-0.481803,0.481803,0.620451,0.02409
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.01463,0.60668,0.60668,0.65167,0.045501
2024-01-18,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.036292,1.255845,1.255845,0.813961,0.094188
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.048539,-0.953672,0.953672,0.738418,0.166893
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.052209,-1.052288,1.052288,0.763072,0.078922
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.029919,-0.100787,0.100787,0.525197,0.010079
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,-0.000389,-0.40759,0.40759,0.601897,0.030569
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.009542,-0.488298,0.488298,0.622074,0.024415
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.017634,0.763451,0.763451,0.690863,0.057259
2024-01-19,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.035573,1.218063,1.218063,0.804516,0.091355
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.049317,-0.962717,0.962717,0.740679,0.168476
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.052127,-1.043102,1.043102,0.760775,0.078233
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.046819,0.256033,-0.256033,0.435992,-0.025603
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.00026,-0.369658,0.369658,0.592415,0.027724
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.009426,-0.480523,0.480523,0.620131,0.024026
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.013533,0.534771,0.534771,0.633693,0.040108
2024-01-22,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.027633,0.898355,0.898355,0.724589,0.067377
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.050844,-0.986071,0.986071,0.746518,0.172562
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.052553,-1.04451,1.04451,0.761127,0.078338
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.039073,0.089674,-0.089674,0.477581,-0.008967
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,-0.005415,-0.65679,0.65679,0.664197,0.049259
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.012694,-0.58327,0.58327,0.645817,0.029163
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.022828,1.034108,1.034108,0.758527,0.077558
2024-01-23,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.034111,1.146812,1.146812,0.786703,0.086011
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.052092,-1.003544,1.003544,0.750886,0.17562
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.052946,-1.045083,1.045083,0.761271,0.078381
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.043278,0.179618,-0.179618,0.455095,-0.017962
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,-0.004776,-0.617973,0.617973,0.654493,0.046348
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.012897,-0.584424,0.584424,0.646106,0.029221
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.020258,0.88625,0.88625,0.721562,0.066469
2024-01-24,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.033124,1.100244,1.100244,0.775061,0.082518
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.048603,-0.926823,0.926823,0.731706,0.162194
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.051777,-1.012071,1.012071,0.753018,0.075905
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.038197,0.073095,-0.073095,0.481726,-0.007309
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.000902,-0.320709,0.320709,0.580177,0.024053
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.008429,-0.432372,0.432372,0.608093,0.021619
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.025471,1.162789,1.162789,0.790697,0.087209
2024-01-25,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.027132,0.855873,0.855873,0.713968,0.064191
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.066959,-1.284827,1.284827,0.821207,0.224845
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.0683,-1.361221,1.361221,0.840305,0.102092
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.029915,-0.099055,0.099055,0.524764,0.009905
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,-0.003978,-0.56761,0.56761,0.641902,0.042571
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.020384,-0.821788,0.821788,0.705447,0.041089
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.030798,1.443836,1.443836,0.860959,0.108288
2024-01-26,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.045538,1.578251,1.578251,0.894563,0.118369
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.049308,-0.923481,0.923481,0.73087,0.161609
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.051748,-0.992565,0.992565,0.748141,0.074442
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.040968,0.139812,-0.139812,0.465047,-0.013981
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.001416,-0.283911,0.283911,0.570978,0.021293
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.013775,-0.597033,0.597033,0.649258,0.029852
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.027367,1.24565,1.24565,0.811412,0.093424
2024-01-29,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.03342,1.090698,1.090698,0.772674,0.081802
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.031958,-0.570708,0.570708,0.642677,0.099874
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.033299,-0.586015,0.586015,0.646504,0.043951
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.038533,0.094619,-0.094619,0.476345,-0.009462
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.004006,-0.143506,0.143506,0.535877,0.010763
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.006958,-0.365257,0.365257,0.591314,0.018263
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.024732,1.092447,1.092447,0.773112,0.081934
2024-01-30,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.030668,0.977971,0.977971,0.744493,0.073348
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.016784,-0.261213,0.261213,0.565303,0.045712
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.021177,-0.316596,0.316596,0.579149,0.023745
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.035719,0.04339,-0.04339,0.489153,-0.004339
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.004538,-0.107757,0.107757,0.526939,0.008082
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,0.002365,-0.04939,0.04939,0.512347,0.002469
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.018668,0.753434,0.753434,0.688359,0.056508
2024-01-31,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.01453,0.344916,0.344916,0.586229,0.025869
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.001661,0.047132,-0.047132,0.488217,-0.008248
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.007302,-0.008945,0.008945,0.502236,0.000671
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.059122,0.555325,-0.555325,0.361169,-0.055533
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.013082,0.345861,-0.345861,0.413535,-0.02594
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,0.01242,0.290308,-0.290308,0.427423,-0.014515
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.010215,0.285848,0.285848,0.571462,0.021439
2024-02-01,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.018617,0.506515,0.506515,0.626629,0.037989
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.008649,-0.087245,0.087245,0.521811,0.015268
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.01172,-0.099184,0.099184,0.524796,0.007439
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.082593,1.072761,-1.072761,0.23181,-0.107276
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.012457,0.319525,-0.319525,0.420119,-0.023964
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,0.008789,0.175308,-0.175308,0.456173,-0.008765
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.019336,0.780203,0.780203,0.695051,0.058515
2024-02-02,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.013499,0.307793,0.307793,0.576948,0.023084
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.019287,-0.296766,0.296766,0.574192,0.051934
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.020644,-0.289685,0.289685,0.572421,0.021726
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.079899,1.02716,-1.02716,0.24321,-0.102716
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.006947,0.035957,-0.035957,0.491011,-0.002697
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,0.002712,-0.022262,0.022262,0.505565,0.001113
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.024808,1.075414,1.075414,0.768853,0.080656
2024-02-05,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.018734,0.515646,0.515646,0.628912,0.038673
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.019377,-0.29338,0.29338,0.573345,0.051342
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.021469,-0.302702,0.302702,0.575676,0.022703
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.055908,0.517533,-0.517533,0.370617,-0.051753
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.004981,-0.062175,0.062175,0.515544,0.004663
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,0.000702,-0.084218,0.084218,0.521055,0.004211
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.023757,1.009479,1.009479,0.75237,0.075711
2024-02-06,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.016458,0.430425,0.430425,0.607606,0.032282
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.01786,-0.258452,0.258452,0.564613,0.045229
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.019341,-0.251518,0.251518,0.56288,0.018864
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.06467,0.736914,-0.736914,0.315772,-0.073691
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.005111,-0.049913,0.049913,0.512478,0.003743
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,lqd_ret_20d,LQD 20d return,ret_z,LQD,,20,0.1,negative,-0.003959,-0.237709,0.237709,0.559427,0.011885
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,uup_ret_20d,UUP 20d return,ret_z,UUP,,20,0.15,positive,0.019308,0.75614,0.75614,0.689035,0.056711
2024-02-07,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,usdkrw_ret_20d,USD/KRW 20d return,ret_z,KRW=X,,20,0.15,positive,0.005304,-0.003031,-0.003031,0.499242,-0.000227
2024-02-08,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_ret_20d,TLT 20d return,ret_z,TLT,,20,0.35,negative,-0.019002,-0.279468,0.279468,0.569867,0.048907
2024-02-08,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,tlt_vs_shy_20d,TLT minus SHY 20d return,relative_ret_z,TLT,SHY,20,0.15,negative,-0.020238,-0.268752,0.268752,0.567188,0.020156
2024-02-08,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,qqq_ret_20d,QQQ 20d return,ret_z,QQQ,,20,0.2,negative,0.059461,0.629775,-0.629775,0.342556,-0.062978
2024-02-08,higher_for_longer_long_rate_shock,Higher-for-Longer / Long-Rate Shock,hyg_ret_20d,HYG 20d return,ret_z,HYG,,20,0.15,negative,0.002773,-0.174582,0.174582,0.543645,0.013094
