date,scenario_code,structured_confidence,structured_coverage,event_overlay_confidence,event_count,overlay_applied,final_confidence,merge_engine_version
2021-09-14,geopolitical_escalation_supply_shock,61.488892,0.95,,0,N,61.488892,phase6_final_market_state_v1
2021-09-14,higher_for_longer_long_rate_shock,62.320402,1.0,,0,N,62.320402,phase6_final_market_state_v1
2021-09-14,korea_domestic_financial_stress,49.337369,0.65,,0,N,49.337369,phase6_final_market_state_v1
2021-09-14,semiconductor_ai_cycle_shock,76.896504,1.0,,0,N,76.896504,phase6_final_market_state_v1
2021-09-14,slowdown_recession_deflation_risk,14.468639,0.25,,0,N,14.468639,phase6_final_market_state_v1
2021-09-14,soft_landing_goldilocks,69.018428,0.869565,,0,N,69.018428,phase6_final_market_state_v1
2021-09-14,stagflation_reinflation_energy_shock,62.984102,1.0,,0,N,62.984102,phase6_final_market_state_v1
2021-09-14,usd_strength_krw_weakness,71.569041,0.956522,,0,N,71.569041,phase6_final_market_state_v1
2021-09-15,acute_global_stress_liquidity_crunch,54.255529,0.916667,,0,N,54.255529,phase6_final_market_state_v1
2021-09-15,china_trade_fragmentation_shock,67.878632,0.916667,,0,N,67.878632,phase6_final_market_state_v1
2021-09-15,geopolitical_escalation_supply_shock,61.038553,0.95,,0,N,61.038553,phase6_final_market_state_v1
2021-09-15,higher_for_longer_long_rate_shock,64.4085,1.0,,0,N,64.4085,phase6_final_market_state_v1
2021-09-15,korea_domestic_financial_stress,48.945901,0.65,,0,N,48.945901,phase6_final_market_state_v1
2021-09-15,semiconductor_ai_cycle_shock,79.312893,1.0,,0,N,79.312893,phase6_final_market_state_v1
2021-09-15,slowdown_recession_deflation_risk,16.479198,0.25,,0,N,16.479198,phase6_final_market_state_v1
2021-09-15,soft_landing_goldilocks,61.150076,0.869565,,0,N,61.150076,phase6_final_market_state_v1
2021-09-15,stagflation_reinflation_energy_shock,73.732367,1.0,,0,N,73.732367,phase6_final_market_state_v1
2021-09-15,usd_strength_krw_weakness,74.698132,0.956522,,0,N,74.698132,phase6_final_market_state_v1
2021-09-16,acute_global_stress_liquidity_crunch,52.103431,0.916667,,0,N,52.103431,phase6_final_market_state_v1
2021-09-16,china_trade_fragmentation_shock,60.944392,0.916667,,0,N,60.944392,phase6_final_market_state_v1
2021-09-16,geopolitical_escalation_supply_shock,66.569146,0.95,,0,N,66.569146,phase6_final_market_state_v1
2021-09-16,higher_for_longer_long_rate_shock,67.250791,1.0,,0,N,67.250791,phase6_final_market_state_v1
2021-09-16,korea_domestic_financial_stress,52.473523,0.65,,0,N,52.473523,phase6_final_market_state_v1
2021-09-16,semiconductor_ai_cycle_shock,79.645749,1.0,,0,N,79.645749,phase6_final_market_state_v1
2021-09-16,slowdown_recession_deflation_risk,17.12872,0.25,,0,N,17.12872,phase6_final_market_state_v1
2021-09-16,soft_landing_goldilocks,51.780718,0.869565,,0,N,51.780718,phase6_final_market_state_v1
2021-09-16,stagflation_reinflation_energy_shock,76.993493,1.0,,0,N,76.993493,phase6_final_market_state_v1
2021-09-16,usd_strength_krw_weakness,69.293987,0.956522,,0,N,69.293987,phase6_final_market_state_v1
2021-09-17,acute_global_stress_liquidity_crunch,60.578571,0.916667,,0,N,60.578571,phase6_final_market_state_v1
2021-09-17,china_trade_fragmentation_shock,56.000032,0.791667,,0,N,56.000032,phase6_final_market_state_v1
2021-09-17,geopolitical_escalation_supply_shock,60.726477,0.85,,0,N,60.726477,phase6_final_market_state_v1
2021-09-17,higher_for_longer_long_rate_shock,67.672749,0.88,,0,N,67.672749,phase6_final_market_state_v1
2021-09-17,korea_domestic_financial_stress,50.27273,0.55,,0,N,50.27273,phase6_final_market_state_v1
2021-09-17,semiconductor_ai_cycle_shock,70.827655,0.9,,0,N,70.827655,phase6_final_market_state_v1
2021-09-17,slowdown_recession_deflation_risk,17.257315,0.25,,0,N,17.257315,phase6_final_market_state_v1
2021-09-17,soft_landing_goldilocks,56.155642,0.73913,,0,N,56.155642,phase6_final_market_state_v1
2021-09-17,stagflation_reinflation_energy_shock,87.914396,1.0,,0,N,87.914396,phase6_final_market_state_v1
2021-09-17,usd_strength_krw_weakness,35.769255,0.478261,,0,N,35.769255,phase6_final_market_state_v1
2021-09-19,china_trade_fragmentation_shock,6.709282,0.125,,0,N,6.709282,phase6_final_market_state_v1
2021-09-19,geopolitical_escalation_supply_shock,5.367426,0.1,,0,N,5.367426,phase6_final_market_state_v1
2021-09-19,higher_for_longer_long_rate_shock,6.440911,0.12,,0,N,6.440911,phase6_final_market_state_v1
2021-09-19,korea_domestic_financial_stress,5.367426,0.1,,0,N,5.367426,phase6_final_market_state_v1
2021-09-19,semiconductor_ai_cycle_shock,5.367426,0.1,,0,N,5.367426,phase6_final_market_state_v1
2021-09-19,soft_landing_goldilocks,7.00099,0.130435,,0,N,7.00099,phase6_final_market_state_v1
2021-09-19,usd_strength_krw_weakness,37.755274,0.478261,,0,N,37.755274,phase6_final_market_state_v1
2021-09-20,acute_global_stress_liquidity_crunch,78.94635,0.916667,,0,N,78.94635,phase6_final_market_state_v1
2021-09-20,china_trade_fragmentation_shock,44.234588,0.833333,,0,N,44.234588,phase6_final_market_state_v1
2021-09-20,geopolitical_escalation_supply_shock,69.926018,0.95,,0,N,69.926018,phase6_final_market_state_v1
2021-09-20,higher_for_longer_long_rate_shock,68.927405,1.0,,0,N,68.927405,phase6_final_market_state_v1
2021-09-20,korea_domestic_financial_stress,13.538828,0.2,,0,N,13.538828,phase6_final_market_state_v1
2021-09-20,semiconductor_ai_cycle_shock,51.551604,0.75,,0,N,51.551604,phase6_final_market_state_v1
